score,text
8,"@CAPS1 go!, I yelled while running to the entrance of @CAPS2 @CAPS3. @CAPS4 a minute, you got to @CAPS4 for your friend, my mom said. As I stopped to @CAPS4 for my mom, my best friend @PERSON1 and @CAPS5 brother @PERSON2 I started to kick the rocks to keep me occupied. Once they finally caught up to me, we walked into the huge theme park. @CAPS1 go to the top @CAPS7 @CAPS8, I said histaticly. @CAPS9, we can go on it, but me and @PERSON1 are staying in the back, my mom said. @CAPS10 because me and @PERSON3 are going in the front row!, @PERSON2 yelled. As we started to walk to the line it said that it would be a @NUM1 minute @CAPS4 for us to go. After we got in line I thought to myself, wow this is a long line. It wasnt that much longer that we finally got to the rollercoaster ride. @CAPS11!, the belt bucble sounded when we all got in the rollercoaster. @CAPS12!, everybody said when we took off.  After that I told myself I can be patient."
8,"In my own opinion, computers are great addition to our world. Computers can help people with schoolwork, communication and entertain you in a safe way. Those are the reasons why computers have effects on people around the world. First of all, computers help with a child's schoolwork. For instance, if a student is doing a research paper, the world-wide-web is a helpful place to easily get information from that you can't find in books. In addition if a student forgets, losses, or is missing homework, they can log on the school website and print the paper out. Also, most teachers expect an essay to be @CAPS1 neat @CAPS1 possible. That is hard for some students,  typing it is neat, and everyone can do it. @CAPS1 you can see, computers are very much needed when it comes to school work. Second, computers are a great way to communicate and keep-in-touch with other people. For example, if an employee wanted to speak with a boss, or send some thing to him, he could easily e-mail it to him. Also, if friends wanted to talk with one another, the could instant message each other. If a teacher and a parent of a student had to set up an conference, the teacher could e-mail the parent a time and date. That is why computers are great can easy communication. Lastley, computers provide a safe, fun way or entertainment. Many companies make kid-friendly websites that  go on. For instance, my six year old sister goes on a website that teaches you things in a fun way. Studies show that @PERCENT1 of kindergardeners who go on these websites, do better in first grade compared to those who don't computers are a great way to spend your time. In conclusion, I believe that computers have a great effect on people around the planet. They help with school work, provide east communication, and provide safe educational activities, @CAPS1 you can see, computers are a great addition to our world."
8,"To whom @CAPS5 @MONTH1 concern, @CAPS1 the joy of just clicking a mouse and all of the sudden you are talking with a friend you haven't seen in years. Computers make this a reality for us, but that isn't the only benefit they offer. Computers help society by providing us with search engines and educational resources allowing us to connect easily with friends and family, helping us communicate importances and plan things and a lot more. First, computers have become a vital part of education and research a like. Students at schools, elementary through college, are able to connect with much more information than without computers. You can even earn a college degree on the computer! That's right online universities are beginning to form. This is great for moms who want to get a degree but have to stay home with their children. Also, computer technology has been applied to research in science and hospitals. New discoveries have advanced with the help of computers that will actually help people's lives! Computers are used to search for a cure to cancer disasters such as earthquakes, and even help see a disease someone has before its symptoms even begin to occur! Computers have helped save lives and benefit lives in ways people never could have imagined sixty years ago. Secondly, computers allow people to connect and reconnect with other people around the @CAPS2. I recently got a facebook account, and within a few days I had found and to three friends of mine that had moved away a distant cousin who had moved to @LOCATION1 that i haven't seen since we was little and even my great grandmother! The possibilities are endless. Email has also been very beneficial to society as well, as @CAPS5 helps people communicate and plan events, which brings me to my next topic. Lastly, computers help the @CAPS2 communicate with one another. the internet is filled with websites made to benefit our @CAPS2, one being @ORGANIZATION2; @CAPS2 @CAPS3 @CAPS4. If not for computers this program wouldn't have been as succesful and beneficial as @CAPS5 has become. Also, is an amazing website that combines education with the aspect of @CAPS2 @CAPS5 quizzes you on different levels of general knowledge and for each correct answer, @ORGANIZATION1 donates @NUM1 grains of @ORGANIZATION1. When i am bored i sometimes go on, and so for i have filled over thirty bowls of @ORGANIZATION1, while learning at the same time! To conlude, computers have proven to benefit the @CAPS2 and all in @CAPS5, not only people but the environment, too. Computers help advance research, help people reconnect with one another, and help the @CAPS2 communicate, Who knows that computers will help us accomplish next?"
8,"Dear Newspaper @CAPS1, @CAPS2 look at advances in technology over the years and can tell what an influence it has had on current day and people. The question is, are these advances for the better? Or will they take a turn for the worst? Today i will be talking to you about technology, and why i think its benefitting society poorly. With people spending less time excercising and enjoying nature, leaving ther social life behind by constanly being on the computer, they dont realize how much they're hurting themselves. The number of obese people especially in children, increases each day. This is caused by lack of excersize because some people are too busy responding to texts, talking on the phone and playing unneeded video games. Not only are they physically harming themselves, but they are definitley missing out on the wonderful aspects of mother nature! Why not get out for a little, escape the technology prison cell you've all been reeled into. The @ORGANIZATION1 is one of the most beautifuly countries in the world, take advantage that! Now, without proper excersize, your putting you heart at serious risks. Even doing smaller things, like jumping jacks or cuntups, can help make you and you heart healthy! Your parents, and even your parents parents, are who brought you into this world, faught for you in times of need, and would do anything to protect you. What would you say if i told you technology was pushing them away? Texting at the dinner table while they are trying to make conversation, never leaving you room because you playing ""fun"" games, hiding behind he face of technology all the things a vast number of people do instead of socializaing with the people who matter most: family and friends. Although your friends @MONTH1 be more easy going they still came that your too busy hanging out with you computer to come meet up with them @CAPS3 single person can live without a friend and that friend needs you! Make some time for the people who have a special place in you heart before they disapper. To sum it up, techology is corrupting the minds of human beings... and it need to stop! like i said be healthy and happy and spend enough time with the people you are about who knows, maybe they an make you happier than your electric companion. So, fellow citizens, leap off that desk chair, shut off your electronic devices, and jump back into the real world."
8,"Dear Local Newspaper, @CAPS1 I have found that many experts say that computers do not benifit our society. In some cases this is true but in most cases studdies show that computers can help people. While nothing beats talking in person computers can get really close such examples are webcams or e-mail. @PERCENT1 of students who get good grades refer to reliable websites for reasearch or to help find good books. Also online catalouges or advertisments help the economy of stores worldwide. @CAPS2 people were not allowed to use computers most of the modern would not exist. @PERSON1 said that the best form of modern communication is the computer because of the ability to write, talk, or write back for much cheaper! Almost every single event i go to is planed on a computer by communication such as e-mail ""@CAPS2 a student ever needs homework because lam out sick or needs help studying for a test then contact their teacher through the best form of communication for them always e-mail. Even the post office uses computers to get letters and boxes to people. The president of the post office, @PERSON2 said ""@CAPS3 would be imposible to get mail to our coustmers @CAPS2 @CAPS3 were not for computers telling us where a zip code is or how heavy a box is."" @CAPS4 that tell people what is happening around the world would not exist @CAPS2 @CAPS3 were not for the moder communication abilities that computer provid us. Because information can be commucated so quick. so can reasearch. When the country of @LOCATION2 took a pole @PERCENT2 of people used computer for any type of reasearch, of those @PERCENT3 were students currently in school and @PERCENT4 of them have good grades. When the same survey was taken in the @LOCATION1 @PERCENT5 of people used computers fore reasons and @PERCENT2 were students who had good grade @CAPS2 @CAPS3 were not posible for me to access documents in the @CAPS5 @CAPS6 online I probably would not have gotten an A+ on my @CAPS7 assignment! Could you amagine @CAPS2 suddenly your Newspaper reporters couldn't use the internet to work on their reports? The articles would probably be @NUM1 after the events occur. Most buissness, including the Newspaper, use the internet to advertise, shop, or read. The association of @ORGANIZATION1 reported that in @PERCENT1 of @ORGANIZATION1 used a website and of them @PERCENT5 were in good positions. The president of @CAPS8 @NUM2 imports said that they use an online catalouge because @CAPS3 is cheaper, but they can also promote that @CAPS3 is to save trees, or for the castomer's convinence. Small @ORGANIZATION1 can make websites to promote them selves and explain their star to potential coustomers. @PERSON3, the owner of @ORGANIZATION2's said that the internet saved her resturant. @CAPS2 @CAPS3 wer not for the internet @NUM3 more people would be jobless in @LOCATION3. In conclusion computer help everyday people and without them most convinences would not exist. They help communicate around the world. Computers help people reaserch subjects for school reports, and they make the current economy get better everyday. In moderation computers are the most useful tool out there."
8,"One day my mom came home from work. She came in and said @CAPS1, do you want to go shopping for your clothes @CAPS2 or later? I chose @CAPS2. So my mom changed her clothes and we were off to the store. It was around @NUM1 so it was rush hour. It seemed like it was taking forever and I was getting mad. Then my mom said be patient and it will be over soon. This is a time when I was patient. After ten minutes, things started to clear up. It still took a while but it was getting better. In less than twenty minutes we were pulling up in the @LOCATION1 parking lot. There was a few cars in the lot but it didnt seem like much. When we got into the store thats when I really was mad. The lines for you to purchase your items lead all the way to the back of the store. Then my mom said @CAPS2 look. The lines are long as you can see. Are you sure you can handle this and have patients? Ill try. I said. After we got in the store we were looking for my clothes, we were looking at the long lines also, to see if they went down some. We got my clothes, then got in line. We spent about an hour worth of time in the line and it made me mad. Not only did it make me mad, it made me hurgy because I skipped lunch. When we got out of the store, we were happy and hungry. We left the store and went to @CAPS3.Donalds. When we were down the street from @ORGANIZATION1, there was this traphic line we got closer and closer to @ORGANIZATION1 and then realized that line was the @ORGANIZATION1 line. We got in the lot and I knew for sure that I was going to have more patients. So we waited and the line went really fast. We got up to the spoorker and my mom ordered a fish sandwich for her and a chicken sandwich for me. We got to the next window and they gave us our food. When we got our food, the lady said @CAPS4 you for your patients. Then she asked us would we like a free frie of any size for our wait. We told her yes and we will take a large frie. My mom turn to me and said Do you see what happens if you be patient? I said yeah and patients is a good thing to have. That was a time when I was patient."
8,"This is the story about the time I was patient. It was a warm day and I was sitting on the grass with the radio on. As my favorite song went off I reached to change the program. But when I heard the man say usher tickets on sell that and then I frozzes to listen, the tickets were going on sell down town. I told my mom and she rushed in the car and got dozen there so fast you wouldnt even see us leave. When I got to the line it was so long it seem like it go on forever. I waited and waited it felt like it only moved on an inch. Ti waited and still waited I beagin to get mad but I stood in line. Which my long wait was over I begain to jump for joy. As I walked to the concer she said sorry we are all sold out. I couldnt believe it I begain to scream my head out. I did all that waiting for nothing it was so unfair. And thats the time I was patient for noting."
8,"In the book '@CAPS1 @NUM1', books are outlawed. In such a society, owning a book would result in recieving a punishment. Without books, @CAPS2 people turned to electronics for entertainment. The society as a whole had lost @CAPS2 human emotions and became submissive to the government. @CAPS4 led to injustices that the government inflicted upon its people because it didn't have any opposition. Katherine Paterson suggests that if books begin to be thrown out, there will be 'no books left on the shelf for any of us.' @CAPS2 people argue that certain media should be removed from libraries because they find it offensive. However, if every piece of media that was requested to be removed was taken out, @CAPS2 important works would be thrown away.     A recent debate has arisen over @PERSON1's 'The @CAPS3 of @ORGANIZATION1.' @CAPS4 book is set in the @LOCATION3 during the time of slavery. @ORGANIZATION1 @PERSON4 befriends a black man, @PERSON6, and shares @CAPS2 experiences with him along the @LOCATION1. @PERSON1 decided to write his book using the true diction of the people who lived in the @LOCATION3 during @CAPS4 time period. He was the first author to do @CAPS4. Because he wrote it in @CAPS4 way, the book contains the n-word multiple times. @CAPS4 word is not acceptable today, and therefore @CAPS2 people take offense to his work. However, @CAPS4 book plays a major role in the @CAPS5 cannon. @PERSON1's work was written in a new and breakthrough method. If someone were to remove @CAPS4 work off of the shelves of libraries, he would remove one of the most important pieces of @CAPS5 literature.     '@ORGANIZATION2' by @PERSON3 is a book that explores the life of a convict in prison. During his time at @LOCATION2, he discovers that he is a homosexual. He falls in love with a man named @PERSON5 and begins to have sexual relationships with @CAPS2 of the men in his cell. These relationships are described in detail. If one were to read the surface of the book, he would find a crude description of a convict's experience in prison. However, @CAPS4 is not the case. @PERSON3 struggled with the concept of being bisexual throughout his life. He also had problems with his parents and brother. In '@PERSON2', he wrote about his own feelings through his characters. @CAPS4 story is not about sex, but about feelings of entrapment and the relationships one has with other people. If @CAPS4 book were to be removed from libraries, @CAPS2 people would miss a story that they might connect with.     Katherine Paterson brings up an interesting question. What would happen if everyone could remove the books they dislike? The answer would be a society that is unable to share ideas, concerns, and experiences. Media helps to enlighten, persuade, and educate people about important issues. While some works @MONTH1 have offensive language, they also have a deeper meaning."
8,"Today, we live in a world where there are many different political, religious and personal views; and with time, these views are only going to become more varied and more wide spread. Unfortunately, it is not always easy to cater to every single persons individual takes on the world. When it comes to libraries, it is even harder to have different books for all the different opinions that will not offend people with other opinions.    Let's take @LOCATION1 for example. There are many different races and people with different religions living here. This is a place that has already been through a @CAPS1 @CAPS2 and has fought against racism and slavery. Although these are things that our country has overcome, there are still going to be arguments and disagreements over these problems. When there are different opinions, there are always going to be different books out there about the same topic from multiple points of view. As the readers of these books we need to know what point of view this is coming from and not choose a book that goes against our personal beliefs. This is where the offensiveness comes from. We live with many different people and we need to understand that not everyone is going to have the same views on life that we do.      When I was in eighth grade, I was @CAPS6 @ORGANIZATION1 with some friends. One of them was pulling her eyes back (like someone would do if they were imitating an @CAPS3 person) because they were itchy. A very pregnant @CAPS3 @CAPS5 woman walked in and took offense to my friends eye movements. She yelled @CAPS6 us and said, 'I would have thought your parents raised you better than that.' @CAPS6 first, we did not understand what this woman was talking about until we realized that our friend had been pulling her eyes back. This showed us that different people can take offense to different things because of their heritage.     There is nothing we can do about the expanding cultures in our country. We cannot change the views of certain people in order to match those of our own beliefs nor can we change the fact that all the different people are going to voice their opinions and view them as 'right'. However, we can change the way that we view these people. We need to understand that there is no 'right' when you are dealing with multiple opinions. @CAPS6 this point we need to embrace everyone else for who they are and what they believe because there is nothing we can do to change those beliefs.     So next time you pick up a book @CAPS6 the library, read the summary and check to see that the author agrees with you before you take the book home or there are going to be disagreements in your views. If you get a book and you don't agree with it or if you are offended by it, there is no one to be mad @CAPS6 but yourself for not checking to see the author's stance on the topic before you started reading it"
8,"Censorship has been the topic of many debates involving politicians, @CAPS2 activists, and the everyday citizen. There are groups that believe the government has every right to censor anything that is considered offensive in today's society. Some individuals could argue with this belief by supporting the statement that it is not the government's position to decide what is considered offensive and what is not. I just so happen to agree.      One opinion, mainly supported by people with children, is that books, music, and movies ect. should be censored to protect the younger generations. While it is true that parents should be concerned with what their children are exposed to, if the offensive material that is involved in the everyday life of an adult is completely restricted from an individual as a child how is he or she expected to be prepared and excel in the future? Why do we go to school for atleast twelve years of our lives? We go to prepare ourselves for the challenges of being an adult. We place ourselves in an environment that is specifically created to make us comfortable with the responsibilities of maturity. If not properly exposed to something, there is absolutely no way to be prepared to encounter it in the future.      However, not all individuals support censorship because of their children. There are adults that would like to see no more of today's offensive material for their selves than they would want their children to see. My rebuddle to this is that if you do not want to see it then do not choose to see it. No individual is ever forced to be exposed to anything in todays media. Turn off the television if the program bothers you. Do not read the book or magazine. Change the radio station. Every person is capable of controlling what they hear and see, and it is unnessecary to attempt to remove from society what could simply be ignored.      Lastly, one of the most consistent debates around censorship is that the government should control what is included in today's media. Think back in @LOCATION1's history; when has giving the government more power in our everyday lives ever been good for our society? The reason our forefathers founded our great country was to have the freedom they were isolated from in @LOCATION2. The @CAPS1 of @CAPS2 was created to insure that the government could not attempt to control what they had no right to control. The freedom of speech is not just referring to what comes from an individual's mouth, but what goes into their eyes and ears as well. The citizens of this great country are more than capable of deciding for theirselves what is offensive to them and what is not.     It is the government's duty to protect our country from other countries and groups of people who attempt to break it apart, but not to control what we see and hear. Meeting and debates are held everyday to enhance the quality of our freedom and occasionally to gain more freedom. I ask why some individuals would want to give one freedom we do have away? The @ORGANIZATION1 is one of the greatest countries ever to exist, yet we are too lazy to decide what we are exposed to in our everyday lives? It is time for our society to stop being nurtured by the government and start doing our own dirty laundry"
8,"Dear @CAPS1 @CAPS2, I have a very strong belief that children and adults are spending far away too much time the computer. Please consider the following that computers have a negative effect on people. Furthermore, @PERCENT1 of parents agree with experts that @CAPS3 spend way too much time on the computer but less time with friends. @CAPS11 I was little I rarely ever went on the computer. But now my parents have to consult me to leave the computer multiple times. Ever since teens have joined @CAPS7, myspace, and twitter, they are addicted to it and can't stop going on it to @CAPS6 what their friends are posting. Physcologist @PERSON2 states, ""@CAPS3 who are on the internet for multiple hours a day, can't concentrate in school because their minds are on what they've going to @CAPS8 on @CAPS11 they get home."" @CAPS4 up, @CAPS5, @CAPS6 @CAPS7, @CAPS8 to school, get home, @CAPS6 @CAPS7. This is the daily reutine of a teenager in the @DATE1. Secondly, going on the computer constantly can cause health problems. @NUM1 percent of teens who non-stop use the computer have to wear glasses or contacts, because of overusing the computer. @CAPS11 I use the computer without a break for multiple have I get a terrible headache because my eyes can't take any more of it. ""@CAPS11 @CAPS3 stay up laye on the computer they are, have fatigue the next morning."" @CAPS12 pediatrician @PERSON1 and middle schoolers are very much the most popular users of the interner, because they are mostly very tired and @CAPS11 at school. People who stay up very late have very black saggy lines under their eyr, so if you see a person like taht they are a overuser of the internet. Most @CAPS3 who are very pole also never get to @CAPS8 outside @CAPS11 using the internet all the time. Lastly children are missing out on the beauty of nature. @CAPS3 who don't get enough excersize, cant think clearly becasue tehre is no oxygen in their brains. Obesity is begginning to tape a toll on children who only sit inside and @CAPS5 junkfood. Children who rarely @CAPS8 outside and excersize become overweight or obese. @PERCENT2 of children instratford almost never @CAPS8 outside and excersize. As I was in elementary school, we had recess but now in middle school we never have it. The only chnace we have to @CAPS8 outside in the @DATE3 and in the @DATE2 @CAPS11 it's warm."
8,"Dear local newspaper, Computers are they a good benifit for society or a bad benifit for society? What do you think would you enjoy always being on the computer? I wouldn't, so this is why I believe that computers have a negative impact on society. First reason why I think computers have a negative impact is because you can become addicted to always having to be on the computer. Becoming addicted to the computer leads to serious consequences. For example you spend less time exercising and that isn't healthy for your body physically. Not exercising leads to many things like being over weight, health problems, diseases like dieabeties, and many other things, but usually these are the main problems. You can aviode this by turning of the computer and just go for a small walk, but because of what computers have to offer now these day people want do this. Thats one reason why computers have a negative impact on the society. Another reason for why computers have a negative impact on society is because you won't spend as much time with your friends and family. Even if you don't know this if you spend more time on the computer than with your family and friends this affects them in many ways. They can feel dissapointed worried about you, even concerned. When you are always on the computer you're ignoring your family and this hurts them emotionally. Think about how would you feel if you had a best friend you always hung out with. You two did everthing together, and the all of a sudden your best friend suddenly stops calling you; or visiting you and hanging out with you. You would feel dissapointed because you loss your best friend over a computer. These things can happen if you go overboard when using the computer. This is why is think computers don't do good they do more harm in my personal opinion. The final reason why I say that computers aren't way good is for a main reason safty. Those days computers have all the websites like @CAPS1, @CAPS2, twitter, and others. There are so many kids who chat with people they don't even know. Also they're posting pictures of themselves without even thinking that this is a dangerous thing to do. Once you post those pictures they will always be there no matter if you even try to delete them. Another thing when you're on the computer people don't even think about their safty and thats how things happen. For example you can think you're talking to a friend but as it turns out you were talking to some stranger. Then you go meet up with your friend when it really wasn't. So you see safty is a real big problem with these computers. That's why I believe computers have a really negative impact on society. As a result, do you still believe that computers are a good beifit for society or bad beifit? My opinion stillis the same and I'm sure that there are others who believe the same. So this is why I think that computers are a bad benifit for society, and that computers can lead to more harm than do any good for people who use the computer."
8,"Dear newspaper editor, @PERCENT1 of @CAPS1 have and use computers everyday. Computers are killing us as a nation. We need to put a stop to this abuse of computers. Millions of parents and kids spend at least @NUM1 minutes a day on the computer. They are either working or playing. There are many @CAPS2 games and other types of games out on the internet. Kids use these as entertainment. But having an @NUM2 year old child playing a game with guns is certainly unnacceptable. Kids often get so caught up in playing these addictive games that they don't even think of playing sports or going outside. Therefore, the child loses much needed exercise and fresh air. This can lead to obesity or other weight issues. @PERCENT2 of @CAPS1 are already obese, so why keep these horrid games out there? The last thing @LOCATION1 needs is more kids becoming fat!! There are two ways to use a computer for good and for bad ways to use them for good can be for planning a vacation, or working at a job, or even to look at a child's grades online. But many kids and parents don't use computers for these reasons. Kids have been caught looking at porn, buying illegal drugs, hacking into systems and other criminal type things. The computer is a way to do things that you shouldn't, while keeping your identity hidden. For example, whever I sign-up for a website subscription so I can play a game, it asks me for personal information. It askes for my name, my address, my phone number and other things. So what my mother has taught me to do is to use false info. So a computer hacker or a fraud site can't steal my personal info. And who are we to know that people don't do this with illegal programs? Computers are dangerous to @LOCATION1's well-being. On top of obesity, there have been reported cases of a child or parent having a seizure, having the picture of a game implanted in their eyes because they don't take their eyes of the game. There has even been a case of where a chid went mad and killed his/her parents in rage. Computers turn kids and parents into wild beasts. Parents commonly try to get their children to stop playing certain games. In some cases, the parent destroys an account on a website or takes a computer away for a certain ammount of time. These actions from parents have caused kids to go mentally insane! Cases have been reported of smashing computers, doing bad in school, killing parents as I said earlier and in some cases suicide. So in conclusion, computers are a source of health issues, action issues and mental issues. If we want @LOCATION1 to be restored to the @LOCATION1 we all love, then we the people, must put a stop to this computer addiction!"
8," Laughter forms a bond between two people; a good laugh can turn an uncomfortable situation into a pleasant one. A fantastic example of the power of laughter would be the first time I met my mother's boyfriend. My father died when I was thirteen and since then I had stubbornly resented each new man my mother attempted to bring into my life. This iron clad resolution ended when my two sisters and myself sat down to dinner with @ORGANIZATION1. One @DATE1 @TIME1, my mother announced that she had invited her new boyfriend over meet her children. My sisters and I were forced to scrub the house from top to bottom in order to prepare for our guest, while my mother cooked a giant pan of lasagna. When the house was clean and the dinner was cooked, I dressed for this most grievous occasion. My obsessive compulsive mother made me change clothes at least thirty times before she deemed me presentable enough to meet the man whose existence I was beginning to despise. At precisely six thirty in the @TIME2, @PERSON1's blue @ORGANIZATION2 pulled into our driveway. I shot my mother a steely eyed glare as I opened the door for the buffoon; thus, a most dreaded dinner began.  My determined hatred began to soften as soon as I saw @PERSON1, but it was by no means expired. @PERSON1 was tall and tan, a few years older than my mother judging by his wrinkle strewn skin and the silver streaked through his dark hair and matching mustache. He had the sort friendly, pleasant appearance that makes him immediately likable. My now giddy mother and her sullen children sat down to eat with the cheerful stranger. My younger sister warmed up to him first. She and @PERSON1 share a love of snakes, lizards and all things I deem ""creepy crawly."" A common interest brought them together before I knew it. My older sister adored @PERSON1 after a lively conversation about football ensued. @PERSON1 and my sister discovered they were both @CAPS1 fans, and consequently formed a bond over their team.  After winning my siblings over, @PERSON1 tried to charm me into liking him to. He attempted to talk of movies, music, sports, animals, even politics, but nut nothing he said could melt my icy disposition. I was determined to hate him from the start of the @TIME2, and no amount of charisma would break my persistent stubbornness. Eventually he gave up on me, and focused on entertaining the people who did like him. Over dessert he jumped into a stand-up comedy routine cleverly disguised as a story about his recent flight to @LOCATION1. He went on about the ridiculous security checks, the overly cheerful flight attendants who really hate their job, and the corny safety videos. I had tears of laughter in my eyes before I remembered that I had made a solemn vow to loath @PERSON1. I fought hard to resume my former demeanor, but my will did not stand a chance against @ORGANIZATION1's sense of humor. The triumphant smile and slick wink he shot me from across the table told me that he had won. Sure enough, we were the best of friends before the night ended.   Eventually @PERSON1 and I conversed about movies and music and found we had similar tastes in both, but our common interests had nothing to do with our friendship. They simply fueled the fire. The power of laughter brought us together like a magnet and a washer. Just as the shortest distance between to points is a straight line, laughter was the straight line between myself and @PERSON1. He and my mother are still together, and ever since he came into our lives, laughter has been our constant companion."
8,"The seven books which constitute the '@CAPS1 @CAPS2' series by @PERSON1 are books which are frequently censored in school libraries accross the country. The main reasoning behind this is that since these books portray witchcraft in a positive light, they must be harming our innocent children. Many books, from @PERSON2's 'The @CAPS3 in the @CAPS4' to the '@CAPS1 @CAPS2' series have been banned from school libraries due to their content being deemed inappropriate by a group of people who fail to take the larger meaning of these works into account. Works meant to be accessed by the public should not be removed from the shelves of libraries if they are deemed offensive.      Under the @ORGANIZATION1 to the @CAPS7, every citizen has the freedom of speech, press and religion. By censoring the speech of authors, their rights have been denied. It is an author's right to say what he or she feels needs to be said, and it should not be up to a board of parents or directors to prohibit that right.      By prohibiting books such as '@CAPS1 @CAPS2' or 'The @CAPS3 in the @CAPS4' to be read; the greater meaning of these works is being disregarded. Many conservative @CAPS12 groups have advocated that '@CAPS1 @CAPS2' be banned from schools because of its portrayl of witchcraft (and therefore satanism) and the nominal fact that @PERSON3 has stated that @PERSON4 (the @CAPS15 in the series) is homosexual. However the ultimate message of the series is that love triumphs over evil. Apparently that is not a message worth teaching the youth of @LOCATION1.      However, even if every school in the country took '@CAPS1 @CAPS2' off the shelves; that would not, and should not, stop children from reading these books. Since 'The @CAPS3 in the @CAPS4' began to be part of many schools' curriculum in the @DATE1, it has been at the top of the most censored book list due to its vulgar language and a chapter involving a prostitute. That has not stopped millions of teenagers from reading this novel, which is considered to be a rite of passage for most young adults. Being one of the most continuously challenged books over the last fifty years only seems to add to its allure and its popularity amongst the very people that these censorship boards are trying to 'protect'.      If a parent, however, does not want his or her child to read such a novel; it should be left to the parent to censor what his or her child reads. But just because one parent does not want their child to read '@CAPS1 @CAPS2', does not mean that every child should be denied the opportunity to read it. Censorship should be a matter of the private, not public sphere.      Books and other works should not be censored in libraries. In doing so; an author's freedom of speech is violated and the greater meaning of the work is disregarded. And while certain groups @MONTH1 advocate to protect the children of @LOCATION1 from these offensive works; the children will still find a way to access them"
8,"Censorship is found on television, in libraries, in schools, and even in homes. Do you think that censorship should be used? Censorship can be used to block one's personal thoughts and opinions to promote conformism. I disagree with the idea of Censorship. Not everyone thinks people should be able to have their own images and visions; however, that is what makes our world so individualized.     Censorship in libraries is growing more and more gradually. The government does not want the society, especially the youth, of @LOCATION1 to read things that are deemed inappropriate. Should that not be up to one's guardian, or if they are old enough, to oneself? When you read books, you see language being block out, they take parts out to make the book seem more classy, also they block out things such as drugs and alcohol. A lot of people believe that books are what hurt a lot of today's society. I believe that reading material could be a lot more educational if the editors woud leave some of the things that they censor, in the book. I believe this because, if parents decide to not let their child read a story that is up to them; however, their child could learn about certain situations and possibly learn how to handle those difficult things.     This opinion that censorship in books could be absolutely debatable. Censorship such as in the book, @ORGANIZATION1 is being used. The government is taking out certain words in this story because they are seen as offensive. This is understandable also. I do not believe this amazing novel should be seen in this way. The language was not meaning to be used offensively, but simply to state how people talked and how things were when @PERSON1 was alive. If it were not for books like this, how would out society learn about not only @LOCATION1's history, but other culture's history? In all fairness, @ORGANIZATION1 is an educational novel about how times were in the day of @ORGANIZATION1 and @CAPS1.     Censorship in movies is also growing. Television will block out things such as language, nudity, alcohol, drugs, and things of that nature. I would not like to turn on the television and see these things everywhere, but it could educate people on what and what not to do. I believe if censorship were not used, people's thoughts would be more apt to imagine. Imagination can scare people. Some think that imagination can turn someone crazy or into doing something that is not normal; but what is normal? It is to the community, doing what everyone else is doing and not being different, this scares people.     This whole essay brings me back to the thought that censorship is basically conformism. The word conformism means to all become one; to conform. If this is the case no one will ever come up with new books, music, movies, magazines, or ideas; we will all just be citizens of @LOCATION1 or any other culture trapped inside our very own minds"
8,"Dear @CAPS1 of the @ORGANIZATION1, @CAPS2 has been a debate on whether modern computer activities are good for people or bad for the people. Some people think that it benefits society because computers can teach hand eye coordination, they can help people learn about faraway places, and allow people to interact with friends. Al of this seems to prove that computers are good for society, but truely it is not. People who use their computers too much can have some harmed side effects, including obesity, red eyes, and even can get cyber bullied. People are using computers to an extent to which it is bad for their health. The number one problem of the @LOCATION1 is obesity. It seems that people are getting fatter every day. Computers are definetly taking part in the problem. People are spending too much time on their computers and are spending less time exercising, enjoying nature, and interacting with family and friends. These people are spending hours and hours in front of a computer getting heavier every day. They start to eat their feelings because of how lonely they are. This process continues until the certain person can barely yet out of their chair. Obesity is not the only problem that is damaging their health, their eyes are being damaged also. It is obvious that more & more people are having problems with @CAPS2 eyes everyday. Computers are making this happen. When a certain person is on the computer for only an hour, they are damaging their eyes tremendously. The computer screen is straining their eyes horribly & for the people who are on the computer @NUM1 - @DATE1 hours a day are pretty much sending their eyes to blindness. When I go onto the computer for only @NUM2 minutes my eyes start to water. It is a devastating outcome of using a computer too much. Computers are damaging peoples health & @CAPS2 should be something done about it. Although computers aren't only damaging people health they are also ruining peoples lives. Bullying has been a major problem in the @LOCATION1 for many years. Kids would be bullyed all day in school and always had a horrible time. But when they got to go home they could be comforted by their family and friends. Computers have recently included a system where you can video chat with friends or @ORGANIZATION2. This can be a wonderful thing unless used in the wrong way. As I pointed out before kids are bullied a by in school but when they got home they were able to leave that horrid life behind and be a normal kid. Not any more. This new @ORGANIZATION2, video chat, @CAPS4, etc. has brought the unlucky bullied students a one way ticket to getting cyber bullied. I have heard of a case where a student was cyber bullied to such an extent that she suicided on the internet to show how depressed she was. Computers made that event possible. Video chat, @CAPS3, @CAPS4, etc. gives bullies a chance to make their prey depressed into a point where they consider suicide. I can understand why you would contradict my argument but I truely hope that you will be able to understand why this is so important. Obesity, straining the eyes, & cyber bullying should be in my mind enough evidence that computers are bad to get you to write an article about these horrid machines. They are causing a variety of problems in peoples health, mind, etc. I really hope you will consider writing this article."
